"pais_codigo","pais_nombre","provincia_codigo","provincia_nombre","ciudad_codigo","ciudad_nombre"
"AR","Argentina","50","Mendoza","50056150","3 de Mayo"
"AR","Argentina","50","Mendoza","50021010","Godoy Cruz"
"AR","Argentina","50","Mendoza","50028010","Colonia Segovia"
"AR","Argentina","50","Mendoza","50028020","Guaymallén"
"AR","Argentina","50","Mendoza","50028030","La Primavera"
"AR","Argentina","50","Mendoza","50028040","Los Corralitos"
"AR","Argentina","50","Mendoza","50028050","Puente de Hierro"
"AR","Argentina","50","Mendoza","50035010","Ingeniero Giagnoni"
"AR","Argentina","50","Mendoza","50035020","Junín"
"AR","Argentina","50","Mendoza","50035030","La Colonia"
"AR","Argentina","50","Mendoza","50035050","Medrano"
"AR","Argentina","50","Mendoza","50035060","Phillips"
"AR","Argentina","50","Mendoza","50035070","Rodríguez Peña"
"AR","Argentina","50","Mendoza","50035040","Los Barriales"
"AR","Argentina","50","Mendoza","50056010","Barrio Alto del Olvido"
"AR","Argentina","50","Mendoza","50056020","Barrio Jocolí II"
"AR","Argentina","50","Mendoza","50056040","Barrio La Pega"
"AR","Argentina","50","Mendoza","50056060","Barrio Los Jarilleros"
"AR","Argentina","50","Mendoza","50056070","Barrio Los Olivos"
"AR","Argentina","50","Mendoza","50056075","Barrio Virgen del Rosario"
"AR","Argentina","50","Mendoza","50056110","Ingeniero Gustavo André"
"AR","Argentina","50","Mendoza","50056160","Villa Tulumaya"
"AR","Argentina","50","Mendoza","50056080","Costa de Araujo"
"AR","Argentina","50","Mendoza","50063020","Barrio Perdriel IV"
"AR","Argentina","50","Mendoza","50063040","Costa Flores"
"AR","Argentina","50","Mendoza","50063090","Luján de Cuyo"
"AR","Argentina","50","Mendoza","50063100","Perdriel"
"AR","Argentina","50","Mendoza","50063120","Ugarteche"
"AR","Argentina","50","Mendoza","50070010","Barrancas"
"AR","Argentina","50","Mendoza","50070070","Rodeo del Medio"
"AR","Argentina","50","Mendoza","50070090","San Roque"
"AR","Argentina","50","Mendoza","50084010","Andrade"
"AR","Argentina","50","Mendoza","50084020","Barrio Cooperativa Los Campamentos"
"AR","Argentina","50","Mendoza","50084100","Los Campamentos"
"AR","Argentina","50","Mendoza","50084130","Reducción de Abajo"
"AR","Argentina","50","Mendoza","50084140","Rivadavia"
"AR","Argentina","50","Mendoza","50084150","Santa María de Oro"
"AR","Argentina","50","Mendoza","50098020","Alto Verde"
"AR","Argentina","50","Mendoza","50091005","Barrio Carrasco"
"AR","Argentina","50","Mendoza","50091010","Barrio El Cepillo"
"AR","Argentina","50","Mendoza","50091040","La Consulta"
"AR","Argentina","50","Mendoza","50091050","Pareditas"
"AR","Argentina","50","Mendoza","50091020","Chilecito"
"AR","Argentina","50","Mendoza","50091060","San Carlos"
"AR","Argentina","50","Mendoza","50098030","Barrio Chivilcoy"
"AR","Argentina","50","Mendoza","50098050","Barrio Los Charabones"
"AR","Argentina","50","Mendoza","50098055","Barrio Ntra. Sra. De Fátima"
"AR","Argentina","50","Mendoza","50098070","Chivilcoy"
"AR","Argentina","50","Mendoza","50098077","El Ramblón"
"AR","Argentina","50","Mendoza","50098100","San Martín"
"AR","Argentina","50","Mendoza","50098060","Chapanay"
"AR","Argentina","50","Mendoza","50098080","Montecaseros"
"AR","Argentina","50","Mendoza","50098040","Barrio Emanuel"
"AR","Argentina","50","Mendoza","50112030","Barrio Molina Cabrera"
"AR","Argentina","50","Mendoza","50112040","La Dormida"
"AR","Argentina","50","Mendoza","50112050","Las Catitas"
"AR","Argentina","50","Mendoza","50112060","Santa Rosa"
"AR","Argentina","50","Mendoza","50112010","Barrio 12 de Octubre"
"AR","Argentina","50","Mendoza","50119010","Barrio San Cayetano"
"AR","Argentina","50","Mendoza","50119020","Campo Los Andes"
"AR","Argentina","50","Mendoza","50119030","Colonia Las Rosas"
"AR","Argentina","50","Mendoza","50119040","El Manzano"
"AR","Argentina","50","Mendoza","50119060","Tunuyán"
"AR","Argentina","50","Mendoza","50119070","Vista Flores"
"AR","Argentina","50","Mendoza","50119050","Los Sauces"
"AR","Argentina","50","Mendoza","50126010","Barrio Belgrano Norte"
"AR","Argentina","50","Mendoza","50126035","El Zampal"
"AR","Argentina","50","Mendoza","50126050","San José"
"AR","Argentina","50","Mendoza","50105020","Barrio El Nevado"
"AR","Argentina","50","Mendoza","50105030","Barrio Empleados de Comercio"
"AR","Argentina","50","Mendoza","50105040","Barrio Intendencia"
"AR","Argentina","50","Mendoza","50105050","Capitán Montoya"
"AR","Argentina","50","Mendoza","50105070","El Nihuil"
"AR","Argentina","50","Mendoza","50105080","El Sosneado"
"AR","Argentina","50","Mendoza","50105090","El Tropezón"
"AR","Argentina","50","Mendoza","50105120","La Llave Nueva"
"AR","Argentina","50","Mendoza","50105130","Las Malvinas"
"AR","Argentina","50","Mendoza","50105150","Monte Comán"
"AR","Argentina","50","Mendoza","50105160","Pobre Diablo"
"AR","Argentina","50","Mendoza","50105180","Rama Caída"
"AR","Argentina","50","Mendoza","50105200","Salto de las Rosas"
"AR","Argentina","50","Mendoza","50105210","San Rafael"
"AR","Argentina","50","Mendoza","50105220","25 de Mayo"
"AR","Argentina","50","Mendoza","50105230","Villa Atuel"
"AR","Argentina","50","Mendoza","50105240","Villa Atuel Norte"
"AR","Argentina","50","Mendoza","50105100","Goudge"
"AR","Argentina","50","Mendoza","50105060","Cuadro Benegas"
"AR","Argentina","18","Corrientes","18035010","Cazadores Correntinos"
"AR","Argentina","18","Corrientes","18035020","Curuzú Cuatiá"
"AR","Argentina","18","Corrientes","18105020","Mariano I. Loza"
"AR","Argentina","18","Corrientes","18112010","Colonia Libertad"
"AR","Argentina","18","Corrientes","18112020","Estación Libertad"
"AR","Argentina","18","Corrientes","18112030","Juan Pujol"
"AR","Argentina","18","Corrientes","18112040","Mocoretá"
"AR","Argentina","18","Corrientes","18112050","Monte Caseros"
"AR","Argentina","18","Corrientes","18112060","Parada Acuña"
"AR","Argentina","18","Corrientes","18112070","Parada Labougle"
"AR","Argentina","18","Corrientes","18119010","Bonpland"
"AR","Argentina","18","Corrientes","18119020","Parada Pucheta"
"AR","Argentina","18","Corrientes","18119030","Paso de los Libres"
"AR","Argentina","18","Corrientes","18119040","Tapebicuá"
"AR","Argentina","30","Entre Ríos","30015030","Colonia Ayuí"
"AR","Argentina","30","Entre Ríos","30015100","Los Charrúas"
"AR","Argentina","30","Entre Ríos","30028010","Chajarí"
"AR","Argentina","30","Entre Ríos","30028020","Colonia Alemana"
"AR","Argentina","30","Entre Ríos","30028040","Colonia La Argentina"
"AR","Argentina","30","Entre Ríos","30028070","Federación"
"AR","Argentina","30","Entre Ríos","30028080","Los Conquistadores"
"AR","Argentina","30","Entre Ríos","30028090","San Jaime de la Frontera"
"AR","Argentina","30","Entre Ríos","30028100","San Pedro"
"AR","Argentina","30","Entre Ríos","30028105","San Ramón"
"AR","Argentina","30","Entre Ríos","30028110","Santa Ana"
"AR","Argentina","30","Entre Ríos","30028120","Villa del Rosario"
"AR","Argentina","30","Entre Ríos","30035040","Nueva Vizcaya"
"AR","Argentina","14","Córdoba","14140070","Colonia 10 de Julio"
"AR","Argentina","82","Santa Fe","82077010","Esteban Rams"
"AR","Argentina","82","Santa Fe","82077040","Logroño"
"AR","Argentina","82","Santa Fe","82077050","Montefiore"
"AR","Argentina","82","Santa Fe","82091260","Suardi"
"AR","Argentina","82","Santa Fe","82091050","Capivara"
"AR","Argentina","82","Santa Fe","82091160","Las Avispas"
"AR","Argentina","82","Santa Fe","82091280","Villa Trinidad"
"AR","Argentina","82","Santa Fe","82091090","Colonia Rosa"
"AR","Argentina","82","Santa Fe","82091130","Huanqueros"
"AR","Argentina","82","Santa Fe","82091140","La Cabral"
"AR","Argentina","82","Santa Fe","82091190","Monigotes"
"AR","Argentina","82","Santa Fe","82091100","Constanza"
"AR","Argentina","82","Santa Fe","82091060","Ceres"
"AR","Argentina","82","Santa Fe","82091020","Ambrosetti"
"AR","Argentina","82","Santa Fe","82091080","Colonia Bossi"
"AR","Argentina","82","Santa Fe","82091010","Aguará Grande"
"AR","Argentina","82","Santa Fe","82091170","Las Palmeras"
"AR","Argentina","82","Santa Fe","82091150","La Rubia"
"AR","Argentina","82","Santa Fe","82091040","Balneario La Verde"
"AR","Argentina","82","Santa Fe","82091240","Santurce"
"AR","Argentina","82","Santa Fe","82091120","Hersilia"
"AR","Argentina","82","Santa Fe","82091230","San Guillermo"
"AR","Argentina","82","Santa Fe","82091200","Ñanducita"
"AR","Argentina","82","Santa Fe","82091030","Arrufo"
"AR","Argentina","82","Santa Fe","82091110","Curupaytí"
"AR","Argentina","82","Santa Fe","82091220","San Cristóbal"
"AR","Argentina","82","Santa Fe","82091070","Colonia Ana"
"AR","Argentina","86","Santiago del Estero","86007010","Argentina"
"AR","Argentina","86","Santiago del Estero","86042040","Guardia Escolta"
"AR","Argentina","86","Santiago del Estero","86042020","Cuatro Bocas"
"AR","Argentina","86","Santiago del Estero","86042010","Bandera"
"AR","Argentina","86","Santiago del Estero","86042030","Fortín Inca"
"AR","Argentina","86","Santiago del Estero","86077050","Los Juríes"
"AR","Argentina","86","Santiago del Estero","86077060","Tomás Young"
"AR","Argentina","86","Santiago del Estero","86154030","Selva"
"AR","Argentina","86","Santiago del Estero","86154010","Colonia Alpina"
"AR","Argentina","86","Santiago del Estero","86154020","Palo Negro"
"AR","Argentina","10","Catamarca","10091040","El Cajón"
"AR","Argentina","10","Catamarca","10091080","Fuerte Quemado"
"AR","Argentina","10","Catamarca","10091090","La Hoyada"
"AR","Argentina","66","Salta","66021010","Cafayate"
"AR","Argentina","66","Salta","66021020","Tolombón"
